gene_id,BMi48B3,BMi48B4,CTRL48B1,CTRL48B2,TX48h,CTRL48h,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,BMi48B3_count,BMi48B4_count,CTRL48B1_count,CTRL48B2_count,BMi48B3_fpkm,BMi48B4_fpkm,CTRL48B1_fpkm,CTRL48B2_fpkm
ENSG00000162755,196.3576253,168.5847812,85.80327097,76.97515432,182.4712033,81.38921264,1.163072366,1.71277597492482e-05,7.78055985306445e-05,KLHDC9,1,161098361,161100346,+,1720,protein_coding,kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489],-,211,185,85,68,7.995955109,6.883779988,3.481113381,3.096590774
ENSG00000136048,210.3166982,234.1961556,109.0206266,108.6708061,222.2564269,108.8457164,1.03003343,1.7433193187936e-05,7.90480366941988e-05,DRAM1,12,101877351,102012130,+,4180,protein_coding,DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645],-,226,257,108,96,3.524102213,3.934961989,1.820015822,1.798863878
ENSG00000197779,247.5408925,232.3736174,132.2379823,105.2748434,239.957255,118.7564129,1.011826721,1.81944413768605e-05,8.23113535655779e-05,ZNF81,X,47836902,48002561,+,8443,protein_coding,zinc finger protein 81 [Source:HGNC Symbol;Acc:HGNC:13156],zf-C2H2,266,255,131,93,2.053530635,1.932978801,1.092954786,0.862759021
ENSG00000167771,27.91814577,29.16061081,94.88832319,88.29502995,28.53937829,91.59167657,-1.682678606,1.90372882369531e-05,8.58498476368607e-05,RCOR2,11,63911221,63916844,-,2738,protein_coding,REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455],MYB,30,32,94,78,0.714174188,0.747997652,2.418366397,2.231333618
ENSG00000105289,59.55871098,33.71695625,7.066151727,4.527950254,46.63783362,5.79705099,2.997190961,1.91082382098141e-05,8.61305794227534e-05,TJP3,19,3708109,3750813,+,4217,protein_coding,tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829],-,64,37,7,4,0.989219598,0.561541455,0.116928971,0.074295026
ENSG00000165028,257.777546,227.817272,134.2568828,105.2748434,242.797409,119.7658631,1.016401415,1.93701937434879e-05,8.72716235858784e-05,NIPSNAP3B,9,104764157,104777457,+,2178,protein_coding,nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641],-,277,250,133,93,8.289688901,7.34625219,4.301515136,3.344478611
ENSG00000186104,160.9946406,146.7143231,62.58591529,66.78726624,153.8544819,64.68659077,1.250864344,1.97578865833059e-05,8.89207089310711e-05,CYP2R1,11,14877440,14892252,-,4516,protein_coding,cytochrome P450 family 2 subfamily R member 1 [Source:HGNC Symbol;Acc:HGNC:20580],-,173,161,62,59,2.496942312,2.281684766,0.967086779,1.023296357
ENSG00000237686,64.21173528,60.1437598,13.12285321,13.58385076,62.17774754,13.35335198,2.21982214,1.98428407950321e-05,8.9279260514858e-05,AL109615.3,6,43995723,44074652,-,2296,antisense,uncharacterized LOC101929705 [Source:NCBI gene;Acc:101929705],-,69,66,13,12,1.958815563,1.839737038,0.398840414,0.409366889
ENSG00000165923,186.1209718,145.803054,60.5670148,78.10714188,165.9620129,69.33707834,1.262313665,2.02453460291681e-05,9.09869125150223e-05,AGBL2,11,47659591,47715389,-,5483,protein_coding,ATP/GTP binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:26296],-,200,160,60,69,2.377541403,1.867606758,0.770833702,0.985676028
ENSG00000173557,10.23665345,8.20142179,44.41581085,59.99534086,9.21903762,52.20557586,-2.500319887,2.06443408221227e-05,9.26539348114578e-05,C2orf70,2,26562582,26579532,+,2507,protein_coding,chromosome 2 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:27938],-,11,9,44,53,0.28599253,0.229758652,1.236306158,1.655864843
ENSG00000184162,105.1583491,111.1748287,218.0412533,218.4735997,108.1665889,218.2574265,-1.012636531,2.08126497703434e-05,9.33670082336175e-05,NR2C2AP,19,19201416,19203424,-,1794,protein_coding,nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763],-,113,122,216,193,4.105559434,4.352322735,8.481233153,8.426325279
ENSG00000188227,243.8184731,188.6327012,97.91667393,106.406831,216.2255871,102.1617524,1.082439309,2.09783818822828e-05,9.40678812679403e-05,ZNF793,19,37506939,37548762,+,12007,protein_coding,zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115],zf-C2H2,262,207,97,94,1.422273504,1.103365841,0.569068981,0.6131923
ENSG00000125740,32.57117007,34.62822534,105.9922759,95.08695533,33.5996977,100.5396156,-1.581894239,2.11502509065583e-05,9.47527413379988e-05,FOSB,19,45467995,45475179,+,5553,protein_coding,"FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]",TF_bZIP,35,38,105,84,0.410824854,0.43796522,1.331954273,1.184827054
ENSG00000105136,123.7704463,103.884676,37.34965913,43.01552741,113.8275611,40.18259327,1.504231097,2.16158397172049e-05,9.67073235687735e-05,ZNF419,19,57487711,57496097,+,8008,protein_coding,zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648],zf-C2H2,133,114,37,38,1.082539907,0.911096728,0.325465792,0.371674599
ENSG00000285725,97.71351021,91.12690878,29.27405715,30.56366421,94.42020949,29.91886068,1.658690404,2.24474307117588e-05,0.000100075,AC004967.2,7,97966377,97970404,-,1910,processed_transcript,novel transcript,-,105,100,29,27,3.583210076,3.350814088,1.069528398,1.107219553
ENSG00000233030,50.25266239,50.11979983,4.037800987,11.31987563,50.18623111,7.678838311,2.729701261,2.2615946031889e-05,0.000100749,AC243772.2,1,149785659,149793020,-,3543,antisense,"novel transcript, antisense to FCGR1A",-,54,55,4,10,0.993433833,0.99351685,0.079527353,0.221071215
ENSG00000197776,143.3131483,158.5608213,69.65206702,54.33540305,150.9369848,61.99373503,1.280324912,2.26934906812093e-05,0.000101072,KLHDC1,14,49693105,49753152,+,3006,protein_coding,kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836],-,154,174,69,48,3.339243455,3.704622601,1.616917287,1.250707087
ENSG00000204172,248.4714974,183.1650866,115.0773281,71.3152165,215.818292,93.19627231,1.205988726,2.2729545849607e-05,0.000101187,AGAP9,10,47501854,47523638,-,2387,protein_coding,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 [Source:HGNC Symbol;Acc:HGNC:23463]",-,267,201,114,63,7.290799938,5.389237689,3.364186953,2.067242763
ENSG00000284968,62.35052556,85.65929425,13.12285321,22.63975127,74.00490991,17.88130224,2.059145776,2.31964937593941e-05,0.000103104,AC093827.4,4,86924630,86936202,-,2801,antisense,"Novel transcript, antisense to AFF1",-,67,94,13,20,1.559114579,2.147822782,0.326932378,0.559268342
ENSG00000272462,79.10141302,114.8199051,26.24570641,32.82763934,96.96065904,29.53667288,1.718898048,2.35119926910243e-05,0.000104365,U91328.1,6,25992662,26001775,+,4130,lincRNA,novel transcript,-,85,126,26,29,1.341483122,1.952559124,0.44345646,0.549985571
ENSG00000273151,913.8539716,616.0179034,291.7311213,196.965836,764.9359375,244.3484787,1.645407182,2.39716873873872e-05,0.000106287,AC073957.3,7,879790,886547,-,6758,antisense,"novel transcript, antisense to GET4",-,982,676,289,174,9.471301008,6.401948975,3.012363281,2.016668016
ENSG00000256915,0,0,19.17955469,24.9037264,0,22.04164054,-7.022262217,2.43508263027026e-05,0.00010792,AC090023.2,12,65644334,65663299,+,701,lincRNA,novel transcript,-,0,0,19,22,0,0,1.909252082,2.458147917
ENSG00000078081,79.10141302,106.6184833,28.26460691,28.29968909,92.85994815,28.282148,1.715524626,2.44595513671884e-05,0.000108353,LAMP3,3,183122213,183163839,-,3816,protein_coding,lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582],-,85,117,28,25,1.451867215,1.962280986,0.516865275,0.513138963
ENSG00000109072,96.78290535,93.86071604,35.33075863,23.77173883,95.3218107,29.55124873,1.683074004,2.46048013173342e-05,0.000108948,VTN,17,28367276,28373091,-,2427,protein_coding,vitronectin [Source:HGNC Symbol;Acc:HGNC:12724],-,104,103,35,21,2.793057663,2.716133727,1.015841516,0.677724004
ENSG00000112812,90.26867133,76.54660338,25.23625617,22.63975127,83.40763735,23.93800372,1.798766471,2.50528919331811e-05,0.000110833,PRSS16,6,27247701,27256624,+,5290,protein_coding,serine protease 16 [Source:HGNC Symbol;Acc:HGNC:9480],-,97,84,25,20,1.195177479,1.016265808,0.332898644,0.296126773
ENSG00000120500,73.51778387,75.63533429,23.21735567,14.71583833,74.57655908,18.966597,1.967113955,2.50925100002772e-05,0.000110958,ARR3,X,70268305,70281840,+,1729,protein_coding,arrestin 3 [Source:HGNC Symbol;Acc:HGNC:710],-,79,83,23,13,2.978162815,3.072322483,0.937045183,0.58891377
ENSG00000244119,27.91814577,20.04791993,0,0,23.98303285,0,6.930105587,2.551394331138e-05,0.000112762,PDCL3P4,3,101712472,101713191,+,720,processed_pseudogene,phosducin-like 3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44505],-,30,22,0,0,2.715845732,1.955572333,0,0
ENSG00000262468,254.0551265,235.1074247,139.304134,104.1428558,244.5812756,121.7234949,1.003108142,2.55175858096257e-05,0.000112762,LINC01569,16,4243943,4253817,-,5237,lincRNA,long intergenic non-protein coding RNA 1569 [Source:HGNC Symbol;Acc:HGNC:51380],-,273,258,138,92,3.397789046,3.152977212,1.856197581,1.375968853
ENSG00000280138,112.603188,103.884676,44.41581085,27.16770152,108.243932,35.79175619,1.589034569,2.56651314506987e-05,0.000113364,AC027290.2,12,122870059,122888720,-,18662,TEC,novel transcript,-,121,114,44,24,0.422613654,0.390958236,0.166081853,0.100729437
ENSG00000261879,54.90568669,55.58741436,11.10395271,10.18788807,55.24655052,10.64592039,2.373766638,2.57717532242395e-05,0.000113784,AC087500.1,17,5192084,5248069,+,2324,antisense,uncharacterized LOC100130950 [Source:NCBI gene;Acc:100130950],-,59,61,11,9,1.654749379,1.679876718,0.333414322,0.303326068
ENSG00000107864,120.9786317,119.3762505,35.33075863,52.07142792,120.1774411,43.70109328,1.465239104,2.62350632256361e-05,0.000115726,CPEB3,10,92046692,92291087,-,7928,protein_coding,cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746],-,130,131,35,46,1.068799027,1.057526732,0.310979738,0.454461963
ENSG00000102032,58.62810612,63.78883615,13.12285321,13.58385076,61.20847114,13.35335198,2.19732284,2.63099632063508e-05,0.000116031,RENBP,X,153935263,153944691,-,2057,protein_coding,renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959],-,63,70,13,12,1.996285244,2.177947708,0.445181133,0.456930664
ENSG00000100802,159.1334309,179.5200103,72.68041776,78.10714188,169.3267206,75.39377982,1.168460233,2.63752203361488e-05,0.000116267,C14orf93,14,22985908,23010166,-,4243,protein_coding,chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162],-,171,197,72,69,2.626875061,2.971507935,1.19532817,1.273735956
ENSG00000185495,187.0515767,154.9157449,82.77492023,65.65527868,170.9836608,74.21509945,1.200724122,2.65802259631694e-05,0.00011704,AC138393.1,1,223992743,224010612,+,4349,transcribed_unprocessed_pseudogene,septin 7 (SEPT7) pseudogene,-,201,170,82,58,3.012471789,2.501745997,1.328165315,1.044580551
ENSG00000197162,160.9946406,166.7622431,73.68986801,71.3152165,163.8784418,72.50254225,1.17609565,2.69928060575013e-05,0.000118804,ZNF785,16,30573740,30585771,-,4952,protein_coding,zinc finger protein 785 [Source:HGNC Symbol;Acc:HGNC:26496],zf-C2H2,173,183,73,63,2.277098441,2.365125299,1.038412516,0.996467786
ENSG00000178852,183.3291572,154.9157449,85.80327097,53.20341548,169.1224511,69.50334322,1.276739836,2.70338218179254e-05,0.000118958,EFCAB13,17,47323290,47441312,+,6672,protein_coding,EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864],-,197,170,85,47,1.924538163,1.630709434,0.897409325,0.551753593
ENSG00000279253,170.3006892,124.843865,66.62371628,48.67546523,147.5722771,57.64959075,1.351474819,2.79697400751648e-05,0.000122886,AL121753.2,20,35262727,35264187,-,1461,TEC,novel transcript,-,183,137,66,43,8.164267252,6.001420413,3.182155583,2.30526889
ENSG00000196275,120.9786317,114.8199051,47.44416159,39.61956472,117.8992684,43.53186316,1.434536016,2.81049191087561e-05,0.000123408,GTF2IRD2,7,74796144,74851551,-,7549,protein_coding,GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775],GTF2I,130,126,47,35,1.122458429,1.068230121,0.438567174,0.363146589
ENSG00000139714,40.01600894,42.82964713,7.066151727,2.263975127,41.42282803,4.665063427,3.12492897,2.98124969217363e-05,0.000130461,MORN3,12,121648742,121672631,-,3856,protein_coding,MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807],-,43,47,7,2,0.726854978,0.78008968,0.1278759,0.040625276
ENSG00000256663,44.66903324,29.16061081,100.9450247,114.3307439,36.91482202,107.6378843,-1.54412127,3.17759180121318e-05,0.000138655,AC112777.1,12,20551590,20553012,+,1423,processed_pseudogene,ubiquitin-like with PHD and ring finger domains 1 (UHRF1) pseudogene,-,48,32,100,101,2.198632666,1.439225278,4.950200501,5.559296322
ENSG00000263513,20.4733069,15.49157449,73.68986801,65.65527868,17.9824407,69.67257334,-1.95569382,3.22920995281452e-05,0.000140752,FAM72C,1,143955364,143971965,-,2297,protein_coding,family with sequence similarity 72 member C [Source:HGNC Symbol;Acc:HGNC:30602],-,22,17,73,58,0.624277992,0.473665361,2.238667296,1.977745241
ENSG00000166689,175.8843184,180.4312794,82.77492023,82.63509213,178.1577989,82.70500618,1.107118026,3.27451835457599e-05,0.00014257,PLEKHA7,11,16777317,17014443,-,10987,protein_coding,pleckstrin homology domain containing A7 [Source:HGNC Symbol;Acc:HGNC:27049],-,189,198,82,73,1.121241125,1.153372961,0.525729586,0.52041174
ENSG00000058866,81.8932276,71.07898885,161.5120395,176.5900599,76.48610823,169.0510497,-1.143824142,3.3561738904319e-05,0.000145965,DGKG,3,186105668,186362237,-,10978,protein_coding,diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853],-,88,78,160,156,0.522487355,0.454731538,1.02665481,1.113024494
ENSG00000260267,214.0391176,198.6566611,110.0300769,89.42701751,206.3478894,99.7285472,1.046203844,3.41484871619425e-05,0.000148256,AC026471.1,16,31456711,31459736,-,3026,antisense,"novel transcript, antisense to ARMC5",-,230,218,109,79,4.954219577,4.610746761,2.53737855,2.04485029
ENSG00000226380,17.68149232,20.95918902,61.57646505,84.89906726,19.32034067,73.23776615,-1.919732225,3.41720457156689e-05,0.000148326,LINC-PINT,7,130876809,130913310,-,6619,lincRNA,"long intergenic non-protein coding RNA, p53 induced transcript [Source:NCBI gene;Acc:378805]",-,19,23,61,75,0.187101625,0.222391997,0.649180018,0.887507909
ENSG00000115109,219.6227467,248.776461,98.92612417,133.5745325,234.1996039,116.2503283,1.01425291,3.50770513762036e-05,0.000152154,EPB41L5,2,120013005,120179119,+,9281,protein_coding,erythrocyte membrane protein band 4.1 like 5 [Source:HGNC Symbol;Acc:HGNC:19819],-,236,273,98,118,1.657423793,1.88257191,0.743804828,0.995842334
ENSG00000261744,61.4199207,50.11979983,14.13230345,6.791925381,55.76986027,10.46211442,2.399812109,3.56824074157924e-05,0.000154678,AC116552.1,16,88512960,88531053,-,733,antisense,"novel transcript, antisense to ZFPM1",-,66,55,14,6,5.868894461,4.80222401,1.345401015,0.641136682
ENSG00000153012,21.40391176,15.49157449,72.68041776,67.91925381,18.44774313,70.29983578,-1.931553875,3.59739083426925e-05,0.000155693,LGI2,4,24998847,25030879,-,6428,protein_coding,leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710],-,23,17,72,60,0.233221351,0.169260942,0.78901329,0.73110328
ENSG00000285106,27.91814577,34.62822534,84.79382072,106.406831,31.27318555,95.60032584,-1.609866968,3.604745913269e-05,0.000155954,AC016831.6,7,130791264,131110161,-,11088,lincRNA,novel transcript,-,30,38,84,94,0.176353619,0.219338101,0.533646615,0.664015147
ENSG00000185267,74.44838873,71.99025794,19.17955469,20.37577614,73.21932333,19.77766541,1.889426445,3.60959621536845e-05,0.000156129,CDNF,10,14819250,14838575,-,1733,protein_coding,cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913],-,80,79,19,18,3.008900061,2.917509162,0.77229412,0.813536967
ENSG00000165060,93.99109077,106.6184833,226.1168553,186.777948,100.304787,206.4474016,-1.042537893,3.65635357224548e-05,0.000158083,FXN,9,69035259,69120427,+,9606,protein_coding,frataxin [Source:HGNC Symbol;Acc:HGNC:3951],-,101,117,224,165,0.685322721,0.779519492,1.642604945,1.345379208
ENSG00000213430,41.87721866,62.87756706,138.2946838,129.0465822,52.37739286,133.670633,-1.351209421,3.77757828037858e-05,0.000162968,HSPD1P1,5,21882585,21884310,+,1726,processed_pseudogene,heat shock protein family D (Hsp60) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35133],-,45,69,137,114,1.699370446,2.558538752,5.59123139,5.173296972
ENSG00000196656,42.80782352,62.87756706,184.7293951,105.2748434,52.84269529,145.0021193,-1.458544431,3.82534889060228e-05,0.000164957,AC004057.1,4,113214046,113217170,-,498,transcribed_processed_pseudogene,ribosomal protein S26 (RPS26) pseudogene,-,46,69,183,93,6.020670057,8.867545956,25.88507555,14.62705706
ENSG00000140043,99.57471992,80.19167973,24.22680592,31.69565178,89.88319983,27.96122885,1.688832593,3.90645993208951e-05,0.000168272,PTGR2,14,73851844,73886827,+,8072,protein_coding,prostaglandin reductase 2 [Source:HGNC Symbol;Acc:HGNC:20149],-,107,88,24,28,0.864010387,0.697726501,0.209439107,0.271694113
ENSG00000025708,155.4110115,166.7622431,74.69931825,69.05124137,161.0866273,71.87527981,1.163238356,3.95427669575361e-05,0.00017022,TYMP,22,50525752,50530056,-,3320,protein_coding,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148],-,167,183,74,61,3.278647498,3.527741109,1.570078353,1.439113678
ENSG00000250770,33.50177493,30.98314899,92.86942269,97.35093046,32.24246196,95.11017658,-1.560494004,4.03754268926936e-05,0.000173692,AC005865.2,12,3296202,3366122,-,5981,transcribed_unprocessed_pseudogene,tetraspanin 11 (TSPAN11) pseudogene,-,36,34,92,86,0.392324145,0.363821881,1.083531932,1.126232352
ENSG00000142065,66.072945,88.39310152,25.23625617,15.84782589,77.23302326,20.54204103,1.903041332,4.06409680861234e-05,0.000174758,ZFP14,19,36334453,36379199,-,7817,protein_coding,ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312],zf-C2H2,71,97,25,14,0.592017542,0.794173373,0.225282567,0.140278552
ENSG00000117877,17.68149232,12.75776723,62.58591529,63.39130355,15.21962978,62.98860942,-2.050112027,4.1428698608161e-05,0.000177991,CD3EAP,19,45406209,45410766,+,3661,protein_coding,CD3e molecule associated protein [Source:HGNC Symbol;Acc:HGNC:24219],-,19,14,62,56,0.33827524,0.244743974,1.192942883,1.198096082
ENSG00000214113,67.93415471,73.81279611,162.5214897,153.9503086,70.87347541,158.2358992,-1.158991344,4.14577980348388e-05,0.000178077,LYRM4,6,5102593,5260939,-,9443,protein_coding,LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365],-,73,81,161,136,0.503882423,0.548982789,1.201001573,1.128060178
ENSG00000205593,124.7010511,88.39310152,33.31185814,39.61956472,106.5470763,36.46571143,1.549152927,4.19187370870697e-05,0.000179901,DENND6B,22,50309030,50327060,-,5935,protein_coding,DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690],-,134,97,33,35,1.471636036,1.046007289,0.39167054,0.461902881
ENSG00000206344,99.57471992,92.94944696,26.24570641,37.35558959,96.26208344,31.800648,1.603522427,4.21541828676525e-05,0.000180872,HCG27,6,31197760,31203968,+,2592,lincRNA,HLA complex group 27 [Source:HGNC Symbol;Acc:HGNC:27366],-,107,102,26,33,2.690699012,2.518540126,0.706587647,0.997200052
ENSG00000204540,126.5622608,131.2227486,57.53866406,44.14751498,128.8925047,50.84308952,1.338173639,4.21924434502407e-05,0.000180931,PSORS1C1,6,31114750,31140092,+,5781,protein_coding,psoriasis susceptibility 1 candidate 1 [Source:HGNC Symbol;Acc:HGNC:17202],-,136,144,57,39,1.533388768,1.594201534,0.6945437,0.52840265
ENSG00000117318,70.72596929,75.63533429,17.16065419,22.63975127,73.18065179,19.90020273,1.883770155,4.29373176815094e-05,0.000183953,ID3,1,23557918,23559794,-,1797,protein_coding,"inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]",bHLH,76,83,17,20,2.756651428,2.956063202,0.666390096,0.871736576
ENSG00000262454,114.4643977,97.5057924,26.24570641,45.27950254,105.985095,35.76260448,1.575225248,4.46774263061912e-05,0.00019109,MIR193BHG,16,14301389,14331067,+,6049,lincRNA,MIR193B host gene [Source:HGNC Symbol;Acc:HGNC:51945],-,123,107,26,40,1.325372227,1.132097661,0.302773216,0.517940363
